sentiment,Coin,fear_greed_value,trade_count,realized_trades,unique_accounts,unique_coins,volume_usd,gross_closed_pnl,fees,net_pnl,avg_net_pnl_per_trade,median_net_pnl_per_trade,win_rate_realized,avg_realized_pnl,pnl_per_1k_volume,avg_trade_size_usd,taker_rate
Extreme Fear,ZORA,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,
Extreme Fear,kBONK,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,
Extreme Fear,kFLOKI,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,
Extreme Fear,kNEIRO,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,
Extreme Fear,@16,17.0,2.0,1.0,1.0,1.0,35.86,-0.060429,0.012048999999999999,-0.072478,-0.036239,-0.036239,0.0,-0.060429,-2.0211377579475736,17.93,1.0
Extreme Fear,@10,17.0,2.0,1.0,1.0,1.0,37.260000000000005,-0.063484,0.012517,-0.076001,-0.0380005,-0.0380005,0.0,-0.063484,-2.039747718733226,18.630000000000003,1.0
Extreme Fear,WIF,21.0,1.0,0.0,1.0,1.0,221.42,0.0,0.077496,-0.077496,-0.077496,-0.077496,,,-0.3499954836961431,221.42,1.0
Extreme Fear,POPCAT,20.0,1.0,0.0,1.0,1.0,221.76,0.0,0.077616,-0.077616,-0.077616,-0.077616,,,-0.35000000000000003,221.76,1.0
Extreme Fear,ZRO,20.0,3.0,0.0,1.0,1.0,221.81,0.0,0.07763300000000001,-0.07763300000000001,-0.02587766666666667,-0.013228,,,-0.34999774581849336,73.93666666666667,1.0
Extreme Fear,YGG,20.0,1.0,0.0,1.0,1.0,221.91,0.0,0.077668,-0.077668,-0.077668,-0.077668,,,-0.3499977468343022,221.91,1.0
Extreme Fear,kSHIB,20.0,1.0,0.0,1.0,1.0,221.96,0.0,0.077685,-0.077685,-0.077685,-0.077685,,,-0.3499954946837268,221.96,1.0
Extreme Fear,IO,18.5,2.0,1.0,1.0,1.0,443.53,0.07364,0.15523599999999999,-0.081596,-0.040798,-0.040798,1.0,0.07364,-0.18396951728180735,221.765,1.0
Extreme Fear,@29,17.0,4.0,3.0,1.0,1.0,23.7,-0.078374,0.007962,-0.086336,-0.021584,-0.018227,0.0,-0.026124666666666668,-3.6428691983122365,5.925,1.0
Extreme Fear,@13,17.0,2.0,1.0,1.0,1.0,52.86,-0.12379,0.017757000000000002,-0.141547,-0.0707735,-0.0707735,0.0,-0.12379,-2.677771471812335,26.43,1.0
Extreme Fear,TNSR,20.0,2.0,0.0,1.0,1.0,499.69,0.0,0.174888,-0.174888,-0.087444,-0.087444,,,-0.3499929956573075,249.845,1.0
Extreme Fear,PENGU,19.0,3.0,0.0,1.0,1.0,554.72,0.0,0.19415300000000002,-0.19415300000000002,-0.06471766666666667,-0.077686,,,-0.3500018027112778,184.90666666666667,1.0
Extreme Fear,@26,17.0,8.0,7.0,1.0,1.0,24.57,-0.258018,0.008246,-0.266264,-0.033283,-0.03385,0.0,-0.03685971428571428,-10.836955636955636,3.07125,1.0
Extreme Fear,DOGE,18.0,2.0,0.0,1.0,1.0,1111.3000000000002,0.0,0.388953,-0.388953,-0.1944765,-0.1944765,,,-0.3499982003059479,555.6500000000001,1.0
Extreme Fear,TAO,21.2,15.0,0.0,2.0,1.0,5749.089999999998,0.0,0.501774,-0.501774,-0.033451600000000005,-0.014079,,,-0.08727885630595454,383.27266666666657,0.06666666666666667
Extreme Fear,LDO,18.5,4.0,0.0,2.0,1.0,1721.56,0.0,0.581554,-0.581554,-0.1453885,-0.1228185,,,-0.3378064081414531,430.39,1.0
Extreme Fear,@51,21.0,26.0,0.0,1.0,1.0,1738.75,0.0,0.72798394,-0.72798394,-0.02799938230769231,-0.027999355,,,-0.41868235226455786,66.875,1.0
Extreme Fear,AI,18.4,5.0,0.0,1.0,1.0,2443.28,0.0,0.8551449999999999,-0.8551449999999999,-0.171029,-0.151672,,,-0.34999877214236597,488.65600000000006,1.0
Extreme Fear,OM,18.0,5.0,0.0,1.0,1.0,2518.98,0.0,0.881639,-0.881639,-0.17632779999999998,-0.17421,,,-0.3499984120556733,503.796,1.0
Extreme Fear,LINK,20.375,8.0,0.0,1.0,1.0,3745.96,0.0,1.114971,-1.114971,-0.139371375,-0.13411800000000001,,,-0.29764626424201,468.245,0.875
Extreme Fear,AAVE,20.0,14.0,0.0,2.0,1.0,11094.200000000003,0.0,1.4317369999999998,-1.4317369999999998,-0.10226692857142856,-0.048202,,,-0.1290527482828865,792.4428571428573,0.14285714285714285
Extreme Fear,STX,10.0,28.0,0.0,1.0,1.0,25260.010000000002,0.0,2.525988,-2.525988,-0.09021385714285714,-0.0615035,,,-0.09999948535253944,902.1432142857144,0.0
Extreme Fear,ONDO,10.785714285714286,14.0,0.0,1.0,1.0,14989.490000000002,0.0,4.496840000000001,-4.496840000000001,-0.3212028571428572,-0.292699,,,-0.2999995330061263,1070.6778571428572,1.0
Extreme Fear,APT,17.53846153846154,13.0,0.0,1.0,1.0,62837.2,0.0,4.676855,-4.676855,-0.35975807692307693,-0.077003,,,-0.07442812537796083,4833.630769230769,0.0
Extreme Fear,LTC,10.0,6.0,0.0,1.0,1.0,20055.76,0.0,7.0195170000000005,-7.0195170000000005,-1.1699195,-0.737703,,,-0.35000004986098765,3342.6266666666666,1.0
Extreme Fear,AIXBT,24.0,18.0,0.0,1.0,1.0,41634.42999999999,0.0,13.989153,-13.989153,-0.7771751666666666,-0.3102095,,,-0.3359996281923399,2313.0238888888885,1.0
Extreme Fear,@49,20.0,4.0,3.0,1.0,1.0,459.28,-40.712216999999995,0.160745,-40.872962,-10.2182405,-5.621463,0.0,-13.570738999999998,-88.99355948441038,114.82,1.0
Extreme Fear,DYDX,19.42,50.0,0.0,2.0,1.0,264954.72,0.0,89.027843,-89.027843,-1.7805568600000001,-0.6380334999999999,,,-0.33601153812243845,5299.094399999999,1.0
Extreme Fear,GRIFFAIN,17.25,4.0,2.0,2.0,1.0,852.1299999999999,-378.092427,0.289417,-378.381844,-94.595461,-37.030044499999995,0.0,-189.0462135,-444.04239259267956,213.03249999999997,1.0
Extreme Fear,@4,19.4125,80.0,38.0,1.0,1.0,9345.09,-1104.856765,1.8579320000000001,-1106.714697,-13.833933712499999,-0.0161,0.0,-29.075178026315797,-118.42739845202131,116.813625,0.9625
Extreme Fear,PENDLE,21.504,125.0,59.0,1.0,1.0,63979.8,-1129.66459,21.421897,-1151.0864869999996,-9.208691895999996,-0.15758599999999998,0.4745762711864407,-19.14685745762712,-17.991404896545465,511.83840000000004,0.944
Extreme Fear,USUAL,19.2,35.0,22.0,2.0,1.0,18469.479999999996,-2638.8083130000005,2.29851,-2641.1068229999996,-75.46019494285713,-0.285332,0.22727272727272727,-119.94583240909093,-142.9984397503341,527.6994285714285,0.22857142857142856
Extreme Fear,PURR/USDC,19.6375,80.0,36.0,3.0,1.0,46320.83,-4986.899735999999,170.801965,-5157.701700999999,-64.47127126249998,-2.5526245000000003,0.1111111111111111,-138.52499266666666,-111.34735066275796,579.0103750000001,1.0
Extreme Fear,BTC,20.507082152974505,1765.0,667.0,17.0,1.0,36751523.269999996,3056.840313000008,9669.372018999999,-6612.531706000027,-3.74647688725214,-0.054673,0.8140929535232384,4.582968985007476,-0.17992537771618813,20822.39278753541,0.7082152974504249
Extreme Fear,S,15.0,77.0,77.0,1.0,1.0,64421.55,-11474.72,6.184395000000001,-11480.904395,-149.10265448051948,-88.486064,0.0,-149.02233766233766,-178.21527726358647,836.6435064935065,0.0
Extreme Fear,XRP,22.35591133004926,812.0,397.0,5.0,1.0,3818933.1,-11974.341082000004,463.116069,-12437.457151,-15.317065456896552,-0.0939575,0.34760705289672544,-30.162068216624686,-3.2567884341833584,4703.119581280788,0.08866995073891626
Extreme Fear,ADA,18.063953488372093,172.0,94.0,4.0,1.0,597725.7500000001,-31317.986798,51.332179000000004,-31369.318977,-182.37976149418603,-8.997792,0.010638297872340425,-333.1700723191489,-52.48112362065712,3475.1497093023263,0.11046511627906977
Extreme Fear,@107,19.110599078341014,1519.0,886.0,9.0,1.0,2484219.74,-136085.3683,346.65061828,-136432.01891828,-89.81699731289005,-0.0144378,0.42437923250564336,-153.59522381489842,-54.91946494164803,1635.4310335747205,0.771560236998025
Extreme Fear,FARTCOIN,20.38938053097345,565.0,329.0,6.0,1.0,978107.5900000001,-138014.106207,219.11678,-138233.22298700002,-244.6605716584071,-1.068933,0.1580547112462006,-419.49576354711246,-141.32721635152632,1731.163876106195,0.720353982300885
Extreme Greed,@107,79.09852927040276,10403.0,6341.0,23.0,1.0,20452573.55,1988618.8738719998,1763.0161809299998,1986855.8576910698,190.98873956465152,0.441802,0.921463491562845,313.6128172010724,97.14454040875799,1966.026487551668,0.5080265308084206
Extreme Greed,HYPE,79.84356853774415,5683.0,2405.0,11.0,1.0,10086789.0,159686.55650900002,1641.702365,158044.85414399998,27.810109826500085,-0.014108,0.9700623700623701,66.3977365941788,15.668500069149854,1774.9056836178074,0.3624846032025339
Extreme Greed,BTC,79.24630541871922,2436.0,979.0,10.0,1.0,43881928.84,100882.71109299999,13082.767364,87799.943729,36.04266983949097,-0.322296,0.8457609805924413,103.04669161695608,2.0008223441848143,18013.928095238098,0.9885057471264368
Extreme Greed,PURR/USDC,79.64527027027027,1480.0,713.0,8.0,1.0,645545.6,77506.588413,468.5300039999999,77038.058409,52.05274216824325,-0.012765,0.9775596072931276,108.70489258485274,119.3379033316934,436.17945945945945,0.893918918918919
Extreme Greed,kBONK,82.0095890410959,730.0,531.0,4.0,1.0,2084177.97,36700.494102,105.77606000000002,36594.718042,50.12975074246575,6.392784499999999,0.9566854990583804,69.11580810169491,17.558346057174763,2855.038315068493,0.5246575342465754
Extreme Greed,SOL,80.62519602718244,1913.0,789.0,8.0,1.0,8040613.06,37715.928639,1578.700673,36137.227966,18.89034394458965,-0.23528,0.6210392902408112,47.80219092395438,4.49433739645718,4203.143261892315,0.6638787245164662
Extreme Greed,ENA,77.47680412371135,388.0,95.0,3.0,1.0,553259.17,25229.572745,91.59088500000001,25137.981860000007,64.78861304123713,-0.028315,0.968421052631579,265.57444994736835,45.436177515141786,1425.9256958762887,0.46649484536082475
Extreme Greed,SUI,79.99544419134396,439.0,235.0,5.0,1.0,804037.54,23252.772655999997,171.644766,23081.127889999996,52.57660111617311,-0.00421,0.9191489361702128,98.94796874893616,28.706530157783423,1831.5205922551254,0.8200455580865603
Extreme Greed,ANIME,78.87854889589906,634.0,252.0,5.0,1.0,580200.48,21215.967868,150.462063,21065.505805,33.22634985015773,-0.011452,0.8214285714285714,84.19034868253968,36.30728779300562,915.142712933754,0.8249211356466877
Extreme Greed,kPEPE,85.48559231590181,937.0,555.0,5.0,1.0,1815877.2800000003,20930.683155,249.95212700000002,20680.731028,22.071217745997863,-0.035874,0.6918918918918919,37.71294262162162,11.38883737121266,1937.9693489861263,0.8153681963713981
Extreme Greed,DOGE,82.50511247443762,489.0,288.0,7.0,1.0,1759319.4,20799.015496,297.082039,20501.933457,41.926244288343554,0.290322,0.8611111111111112,72.21880380555554,11.653332224381769,3597.7901840490795,0.7361963190184049
Extreme Greed,@85,78.36923076923077,65.0,26.0,2.0,1.0,27304.660000000003,18968.24494,8.332495439999999,18959.91244456,291.69096068553847,-0.01193471,1.0,729.5478823076924,694.3837588367699,420.0716923076924,0.9692307692307692
Extreme Greed,PURR,78.28745644599303,574.0,452.0,3.0,1.0,545496.64,18075.567600000002,63.867089,18011.700511000003,31.379269182926834,3.2976270000000003,0.9668141592920354,39.99019380530974,33.01890275804449,950.3425783972126,0.3710801393728223
Extreme Greed,WLD,79.26190476190476,630.0,278.0,4.0,1.0,1225422.97,16762.504226,207.057258,16555.446968,26.278487250793653,-0.030734,0.9568345323741008,60.29677779136691,13.509985836155822,1945.1158253968254,0.7396825396825397
Extreme Greed,MOODENG,77.65979381443299,97.0,52.0,3.0,1.0,159822.65,16083.882211,55.596970999999996,16028.28524,165.24005402061854,-0.018497,0.6923076923076923,309.3054271346154,100.28794566977835,1647.6561855670102,0.9484536082474226
Extreme Greed,VIRTUAL,76.47297297297297,222.0,176.0,4.0,1.0,1109730.6600000001,16012.935511,341.460333,15671.475178,70.59223053153154,11.9781245,0.9829545454545454,90.98258813068182,14.121872759647822,4998.786756756757,0.7927927927927928
Extreme Greed,NEAR,82.524064171123,187.0,170.0,3.0,1.0,711050.52,12881.069498,21.387254,12859.682244000001,68.76835424598931,20.091880999999997,1.0,75.77099704705881,18.085469150630818,3802.4091978609626,0.13368983957219252
Extreme Greed,WIF,80.55345911949685,159.0,146.0,2.0,1.0,483746.61000000004,11462.282016,28.563863999999995,11433.718151999998,71.91017705660376,18.425628000000003,0.9794520547945206,78.50878093150686,23.635758712603685,3042.4315094339627,0.2138364779874214
Extreme Greed,ZEREBRO,78.2183908045977,174.0,153.0,3.0,1.0,481780.53,9642.264996,56.023944,9586.241052000001,55.09333937931035,11.2589315,1.0,63.021339843137255,19.89752689258738,2768.853620689655,0.19540229885057472
Extreme Greed,AAVE,77.25431034482759,232.0,110.0,5.0,1.0,553963.12,9470.997255000002,187.00042699999997,9283.996827999998,40.01722770689654,-0.009025,0.8909090909090909,86.09997504545457,16.75923268682579,2387.772068965517,0.9568965517241379
Extreme Greed,FARTCOIN,76.29187817258884,394.0,200.0,4.0,1.0,471703.55,8392.770766,160.895582,8231.875184,20.893084223350254,-0.003124,0.97,41.96385383,17.451374245540446,1197.2171319796953,0.9289340101522843
Extreme Greed,GOAT,83.47826086956522,92.0,59.0,3.0,1.0,371519.63,7971.83595,129.57343899999998,7842.262510999999,85.24198381521738,9.923696,1.0,135.11586355932204,21.108608745653626,4038.256847826087,0.967391304347826
Extreme Greed,TURBO,78.87755102040816,49.0,30.0,2.0,1.0,139109.15,7623.480458999999,40.769413,7582.711046000001,154.7492050204082,0.555293,0.9,254.1160153,54.50907467984674,2838.962244897959,0.8367346938775511
Extreme Greed,FTM,80.5925925925926,81.0,59.0,2.0,1.0,462429.61000000004,6945.377243,40.591941999999996,6904.785301000001,85.24426297530866,20.577275999999998,1.0,117.71825835593224,14.93153801505055,5709.007530864198,0.2345679012345679
Extreme Greed,ONDO,76.87788778877888,303.0,260.0,2.0,1.0,469705.58999999997,6754.784711,23.816527999999998,6730.968183000001,22.214416445544558,7.735449,0.9769230769230769,25.979941196153845,14.330185389107251,1550.1834653465346,0.32673267326732675
Extreme Greed,USUAL,78.37021276595745,235.0,182.0,3.0,1.0,432863.5,6464.589204,58.55595600000001,6406.033248,27.25971594893617,1.949368,0.7967032967032966,35.51972090109891,14.799199396576519,1841.972340425532,0.2936170212765957
Extreme Greed,APE,82.8280701754386,285.0,102.0,2.0,1.0,366789.35,5772.692231999999,74.391445,5698.300787,19.994037849122808,-0.085687,0.9313725490196079,56.59502188235294,15.53562225020983,1286.9801754385965,0.8385964912280702
Extreme Greed,JELLY,76.0,72.0,69.0,1.0,1.0,242902.16999999998,5384.218775,27.727818999999997,5356.490956,74.39570772222221,14.778974999999999,1.0,78.0321561594203,22.052050650679654,3373.6412499999997,0.2361111111111111
Extreme Greed,ILV,78.98039215686275,102.0,53.0,3.0,1.0,193374.91,4767.672842999999,17.535771,4750.1370719999995,46.56997129411764,-0.0025555,0.6981132075471698,89.95609137735849,24.564391895515296,1895.8324509803922,0.35294117647058826
Extreme Greed,CHILLGUY,80.11494252873563,174.0,124.0,5.0,1.0,254542.62,4621.293605000001,38.770919,4582.522686,26.33633727586207,4.0041195,0.8870967741935484,37.26849681451613,18.002968170909845,1462.8886206896552,0.5057471264367817
Extreme Greed,GRIFFAIN,78.1268115942029,276.0,218.0,3.0,1.0,303827.44999999995,4240.792641,42.625677,4198.166964,15.210749869565218,6.245951,1.0,19.453177252293578,13.817602603056441,1100.8240942028983,0.5253623188405797
Extreme Greed,RENDER,83.76470588235294,153.0,82.0,3.0,1.0,109995.7,3966.7766640000004,31.771034,3935.00563,25.718991045751636,0.988163,1.0,48.375325170731706,35.77417689964244,718.9261437908497,0.6470588235294118
Extreme Greed,RNDR,79.37254901960785,51.0,47.0,1.0,1.0,208613.18000000002,3833.6903720000005,-0.8666489999999997,3834.5570210000005,75.18739256862746,27.319963,1.0,81.56788025531915,18.381182919506813,4090.454509803922,0.09803921568627451
Extreme Greed,MEME,78.7605633802817,71.0,33.0,3.0,1.0,91759.01000000001,3570.798514,9.813023999999999,3560.9854900000005,50.15472521126761,0.046476,1.0,108.20601557575756,38.80801994267375,1292.3804225352114,0.647887323943662
Extreme Greed,INJ,81.1984126984127,126.0,81.0,3.0,1.0,211965.67,2901.1618740000004,16.696843999999995,2884.4650299999994,22.8925796031746,0.8177289999999999,0.9629629629629629,35.81681325925926,13.60817074764984,1682.2672222222222,0.6587301587301587
Extreme Greed,ACE,80.24,25.0,23.0,1.0,1.0,72261.42,2760.7149099999997,-1.4452170000000002,2762.160127,110.48640508,131.638828,1.0,120.0310830434782,38.224548133706755,2890.4568,0.0
Extreme Greed,PNUT,78.9875,80.0,59.0,2.0,1.0,105009.27,2512.6175749999998,33.612897,2479.0046780000002,30.987558475000004,5.2207945,0.9322033898305084,42.586738559322036,23.607484158303357,1312.615875,0.925
Extreme Greed,ZETA,76.62420382165605,157.0,153.0,2.0,1.0,156691.08000000002,2472.616221,-2.9042520000000005,2475.5204730000005,15.767646324840767,8.479576999999999,1.0,16.16089033333333,15.798732595371733,998.0323566878982,0.012738853503184714
Extreme Greed,TAO,75.73404255319149,94.0,74.0,3.0,1.0,159672.49000000002,2468.0141209999992,26.637018,2441.377103,25.97209684042553,3.1303015,1.0,33.351542175675675,15.289904372381239,1698.643510638298,0.43617021276595747
Extreme Greed,TIA,81.63636363636364,154.0,85.0,5.0,1.0,220661.61,2465.933495,53.520373000000006,2412.413122,15.665020272727272,-0.0082795,0.8588235294117647,29.01098229411765,10.932636275063887,1432.8675974025973,0.8506493506493507
Extreme Greed,OP,78.89393939393939,66.0,58.0,2.0,1.0,203630.16999999998,2408.498068,24.51032800000001,2383.9877399999996,36.12102636363636,5.8248869999999995,1.0,41.5258287586207,11.707438735625471,3085.305606060606,0.12121212121212122
Extreme Greed,LTC,79.27672955974843,159.0,93.0,2.0,1.0,303876.79,2422.7143439999995,64.053015,2358.6613289999996,14.834347981132073,0.653026,1.0,26.050691870967743,7.761900239238409,1911.1747798742138,0.8113207547169812
Extreme Greed,JUP,76.34944237918215,269.0,104.0,3.0,1.0,293835.76,2347.2374710000004,86.523129,2260.714342,8.404142535315986,-0.077434,0.9903846153846154,22.56959106730769,7.693802626337924,1092.32624535316,0.929368029739777
Extreme Greed,AI16Z,77.26382978723404,235.0,167.0,3.0,1.0,219184.05,2290.9816929999997,39.995104,2250.986589,9.578666336170214,0.799725,0.8982035928143712,13.718453251497007,10.269846683643268,932.6980851063829,0.5531914893617021
Extreme Greed,MAVIA,75.9375,16.0,11.0,1.0,1.0,33960.149999999994,1801.55624,0.537393,1801.018847,112.5636779375,15.7846595,1.0,163.77784,53.0333007068579,2122.5093749999996,0.3125
Extreme Greed,TNSR,79.31343283582089,402.0,164.0,1.0,1.0,266788.61,1845.587758,82.08637199999998,1763.5013860000001,4.3868193681592045,-0.0885315,0.8048780487804879,11.253583890243902,6.6101074779766655,663.6532587064677,0.8233830845771144
Extreme Greed,HBAR,77.72527472527473,182.0,90.0,4.0,1.0,69783.69,1770.2362599999997,21.945982,1748.290278,9.605990538461539,-0.0121715,0.9111111111111111,19.66929177777778,25.052992726523918,383.42686813186816,0.9065934065934066
Extreme Greed,SCR,76.0,32.0,21.0,1.0,1.0,49793.18,1612.97536,17.427599999999998,1595.54776,49.8608675,31.367580000000004,1.0,76.80835047619047,32.04349993312337,1556.036875,1.0
Extreme Greed,FTT,81.44153577661432,573.0,214.0,1.0,1.0,129978.08,1600.851353,33.833317,1567.018036,2.734760970331588,-0.012205,0.7663551401869159,7.480613799065421,12.056017722372879,226.8378359511344,0.5968586387434555
Extreme Greed,BIGTIME,82.0,29.0,28.0,1.0,1.0,65567.87999999999,1567.7261900000003,3.147227,1564.578963,53.95099872413793,5.423788,1.0,55.99022107142857,23.86197270675825,2260.9613793103445,0.0
Extreme Greed,kFLOKI,85.12903225806451,31.0,18.0,1.0,1.0,35870.94,1556.7212129999998,12.47073,1544.250483,49.81453170967742,9.86342,1.0,86.48451183333333,43.05018165121962,1157.1270967741937,0.967741935483871
Extreme Greed,STX,81.93150684931507,73.0,51.0,2.0,1.0,128705.58,1535.891106,13.072028000000001,1522.8190780000002,20.860535315068496,2.4208019999999997,1.0,30.11551188235294,11.831803081109616,1763.0901369863013,0.4794520547945205
Extreme Greed,COMP,80.23255813953489,86.0,62.0,2.0,1.0,102931.91,1479.9831900000004,19.134757,1460.8484330000003,16.986609686046517,0.5546785,0.8548387096774194,23.870696612903235,14.192376620622316,1196.8826744186047,0.5581395348837209
Extreme Greed,ADA,82.88301886792453,265.0,122.0,3.0,1.0,144884.03999999998,1465.555881,42.992154,1422.5637269999997,5.3681650075471685,-0.01709,0.7540983606557377,12.012753122950821,9.81863652476836,546.7322264150943,0.939622641509434
Extreme Greed,PENGU,77.64596273291926,322.0,129.0,4.0,1.0,113307.75,1341.6826749999998,28.435451,1313.2472240000002,4.078407527950311,-0.017489499999999998,0.751937984496124,10.400640891472868,11.590091798663376,351.8874223602484,0.5279503105590062
Extreme Greed,MANTA,80.37931034482759,87.0,50.0,2.0,1.0,68306.92,1303.7212160000001,0.6764530000000001,1303.044763,14.977526011494254,-0.006188,0.82,26.07442432,19.076321447373125,785.1370114942529,0.9425287356321839
Extreme Greed,AIXBT,77.96470588235294,170.0,88.0,3.0,1.0,60254.39000000001,1261.506036,20.986151,1240.5198850000002,7.297175794117648,0.251251,1.0,14.335295863636366,20.588041551827178,354.43758823529413,1.0
Extreme Greed,SAND,76.98969072164948,97.0,26.0,2.0,1.0,46081.02,1128.957861,15.012748,1113.945113,11.483970237113402,-0.062142,0.8846153846153846,43.421456192307694,24.173621004916992,475.0620618556701,0.9484536082474226
Extreme Greed,PENDLE,76.09174311926606,109.0,68.0,2.0,1.0,68217.04000000001,1094.9122960000002,4.149870999999999,1090.762425,10.00699472477064,0.770661,0.9852941176470589,16.101651411764706,15.989588891573128,625.8444036697249,0.7889908256880734
Extreme Greed,XAI,83.5,8.0,6.0,1.0,1.0,64998.32,1074.213807,-0.21026599999999984,1074.4240730000001,134.30300912500002,9.8123205,1.0,179.03563450000001,16.53002836073302,8124.79,0.25
Extreme Greed,RUNE,77.46575342465754,73.0,39.0,2.0,1.0,68623.72,1042.127844,6.921767,1035.2060770000003,14.180905164383566,0.404862,0.9487179487179487,26.721226769230764,15.085251528188799,940.0509589041096,0.4246575342465753
Extreme Greed,BRETT,77.94615384615385,130.0,105.0,3.0,1.0,141907.32,949.793863,28.511658999999998,921.2822039999999,7.0867861846153835,6.292139,0.7619047619047619,9.04565583809524,6.492140109474267,1091.5947692307693,0.36923076923076925
Extreme Greed,MATIC,79.125,8.0,6.0,1.0,1.0,35927.34,915.5606760000001,8.741364,906.819312,113.352414,12.512978,1.0,152.593446,25.240368811050306,4490.9175,0.875
Extreme Greed,@59,76.78571428571429,14.0,3.0,1.0,1.0,6852.499999999999,804.909547,0.87515239,804.03439461,57.43102818642858,-0.0014646899999999998,1.0,268.3031823333333,117.3344610886538,489.46428571428567,0.7142857142857143
Extreme Greed,ALT,78.39622641509433,53.0,39.0,2.0,1.0,146770.86000000002,708.6507389999999,-1.3097790000000002,709.9605179999999,13.39548147169811,0.009206,0.5128205128205128,18.17053176923077,4.837203502112066,2769.2615094339626,0.2641509433962264
Extreme Greed,TRX,78.675,80.0,25.0,1.0,1.0,73744.58,670.1615039999999,19.918614,650.24289,8.128036125,-0.1445035,0.44,26.80646016,8.817500757343794,921.8072500000001,0.6625
Extreme Greed,POLYX,79.0,14.0,13.0,1.0,1.0,32669.5,618.133683,3.1362599999999996,614.997423,43.92838735714286,16.0547135,1.0,47.548744846153845,18.824818959580035,2333.535714285714,0.0
Extreme Greed,@1,81.33333333333333,27.0,15.0,2.0,1.0,3162.81,495.667559,0.44112627,495.22643273,18.341719730740742,-0.00011549,0.7333333333333333,33.04450393333334,156.57799005631068,117.14111111111112,0.6296296296296297
Extreme Greed,BLAST,75.47058823529412,51.0,17.0,3.0,1.0,21209.440000000002,495.331904,6.7787299999999995,488.553174,9.579474,-0.035316,1.0,29.137170823529413,23.03470407516653,415.87137254901967,0.8627450980392157
Extreme Greed,@125,85.17391304347827,23.0,10.0,4.0,1.0,5484.010000000001,474.640081,1.4044932700000001,473.2355877299999,20.57546033608695,-0.01208186,0.7,47.464008100000015,86.29371349249907,238.4352173913044,0.8260869565217391
Extreme Greed,DYDX,75.85714285714286,35.0,18.0,2.0,1.0,31714.99,468.514928,8.760404000000001,459.754524,13.135843542857144,0.118202,1.0,26.02860711111111,14.496442344771353,906.1425714285715,0.6571428571428571
Extreme Greed,CAKE,77.84615384615384,13.0,12.0,2.0,1.0,17764.77,428.564024,-0.17704099999999998,428.74106500000005,32.98008192307692,30.269774,1.0,35.71366866666667,24.13434370385882,1366.5207692307692,0.3076923076923077
Extreme Greed,MORPHO,75.13333333333334,30.0,20.0,2.0,1.0,67918.48,396.56499299999996,20.578169,375.986824,12.532894133333334,6.730967,1.0,19.82824965,5.53585451264516,2263.949333333333,0.8333333333333334
Extreme Greed,@74,81.85714285714286,7.0,5.0,3.0,1.0,382.76,371.633249,0.413268,371.219981,53.03142585714286,12.699535,1.0,74.3266498,969.8505094576236,54.68,1.0
Extreme Greed,PEOPLE,82.0,1.0,1.0,1.0,1.0,860.57,360.646005,0.215142,360.430863,360.430863,360.430863,1.0,360.646005,418.82805930952736,860.57,1.0
Extreme Greed,ZRO,78.5,8.0,7.0,2.0,1.0,1267.83,359.03148999999996,0.359584,358.67190600000004,44.833988250000004,30.465895,1.0,51.290212857142855,282.90220770923554,158.47875,1.0
Extreme Greed,PIXEL,75.0,16.0,15.0,1.0,1.0,26511.210000000003,311.2,-0.530222,311.730222,19.483138875,11.991287,1.0,20.746666666666666,11.758430565787075,1656.9506250000002,0.0
Extreme Greed,SUSHI,79.67088607594937,79.0,32.0,2.0,1.0,32713.199999999997,320.48365500000006,10.517589,309.9660660000001,3.9236210886075966,-0.037622,0.75,10.01511421875,9.475259711676026,414.09113924050627,0.8987341772151899
Extreme Greed,NTRN,76.0,20.0,13.0,2.0,1.0,57489.45,316.13639,7.652381,308.484009,15.42420045,3.4822735,1.0,24.318183846153843,5.365923817326484,2874.4725,0.65
Extreme Greed,EIGEN,77.45070422535211,71.0,23.0,2.0,1.0,40089.26,296.151372,12.044915000000001,284.106457,4.0014993943661965,-0.032038,0.9130434782608695,12.87614660869565,7.086847125639136,564.6374647887325,0.7605633802816901
Extreme Greed,@37,84.33333333333333,9.0,5.0,2.0,1.0,1793.18,288.682161,25.490166000000002,263.191995,29.243555,0.0,0.8,57.7364322,146.77388494183518,199.24222222222224,1.0
Extreme Greed,W,77.0920245398773,326.0,113.0,2.0,1.0,167132.86,294.885312,46.529959000000005,248.35535300000004,0.7618262361963192,-0.058785000000000004,0.9823008849557522,2.609604530973452,1.4859756064725995,512.6774846625766,0.7914110429447853
Extreme Greed,kSHIB,76.96666666666667,30.0,17.0,4.0,1.0,81531.3,264.9663,20.885878,244.080422,8.136014066666666,-0.294685,0.5882352941176471,15.58625294117647,2.993702075153959,2717.71,0.8666666666666667
Extreme Greed,APT,80.70833333333333,48.0,10.0,2.0,1.0,66284.04999999999,247.037265,15.055330999999999,231.98193399999997,4.832956958333333,-0.010275,1.0,24.7037265,3.4998153251046067,1380.9177083333332,0.2708333333333333
